24.64976747,1,4.378526783,0.99133124,0,1,8.018006486,0.983570546,16.97261979,1.010705222,16.58691233,1.014772592,7.692523462,0.997270371,18.86088126,1.010030247,19.40039984,1
24.69330443,1,4.366784435,0.989678739,0,1,7.957520867,0.980440794,17.02832584,1.007312262,16.64509526,1.013266562,7.757984026,0.994613521,18.89362249,1.008156549,19.46276786,1
-18.67255949,1,-14.30562273,0.902254517,0,1,-28.00815883,0.822695258,-30.67933002,0.907972241,-25.98672516,0.955851047,-25.62748143,0.851736752,-24.88106855,0.94200489,-22.99965306,1
1.53528251,1,-5.394643093,0.989450093,0,1,-9.3080846,0.961162493,-8.8986498,0.982559923,-9.430006396,0.999584155,-9.863624782,0.977699014,-4.339560421,0.995302864,-9.430006396,1
-20.86501366,1,-15.31428227,0.900842621,0,1,-29.8919768,0.822980637,-32.96700819,0.910670679,-28.15843206,0.957254996,-27.5978902,0.855655344,-27.06686899,0.943011575,-25.17574489,1
-17.91982328,1,-14.12073506,0.911090782,0,1,-27.214904,0.834353351,-29.85547383,0.914695011,-25.35589411,0.961180284,-25.44208708,0.869171226,-24.0979307,0.946622258,-22.38539864,1
24.8771278,1,4.336771254,0.991309998,0,1,8.037107434,0.983678297,17.27864215,1.008768519,16.71767901,1.014015568,7.521665105,0.996641529,19.08374418,1.00924883,19.53326866,1
-21.58192922,1,-15.48339541,0.89282288,0,1,-29.99780884,0.807679078,-34.02638521,0.903441055,-29.17536806,0.952993997,-28.49501682,0.844272997,-27.82140336,0.937348292,-26.17933264,1
19.28072471,1,-2.384678134,0.972512854,0,1,-1.159853944,0.934541186,12.79778016,0.982070254,17.64691776,1.005744688,-7.255964135,0.946409549,13.37011267,0.989300802,20.48568068,1
24.16705872,1,4.036373636,0.989531853,0,1,7.496400663,0.980402164,16.49659055,1.011426758,16.05800358,1.013932055,7.058707379,0.991391347,18.37661904,1.009760197,18.87382532,1
1.739644144,1,-5.461312429,0.988885374,0,1,-9.369023162,0.960346462,-8.576808801,0.982996471,-9.295412944,0.999585898,-10.04772029,0.976483247,-4.134711893,0.99538507,-9.295412944,1
2.267526984,1,-5.043823686,0.990261973,0,1,-8.485183092,0.96305515,-8.199082464,0.982953838,-8.826490522,0.999861184,-9.434600725,0.978316398,-3.604594536,0.995762515,-8.826490522,1
-22.97887786,1,-16.11817584,0.884348058,0,1,-32.27637941,0.795396902,-35.06469606,0.905348273,-30.04938278,0.951728106,-28.95898468,0.83493285,-29.22546691,0.936284873,-27.04935869,1
1.935043129,1,-5.311277772,0.989353604,0,1,-9.113393041,0.961051598,-8.405696209,0.983057147,-9.079448931,0.999745513,-9.761171909,0.977378668,-3.938523036,0.995518459,-9.079448931,1
24.18197991,1,4.099630222,0.993220757,0,1,7.29133619,0.987346681,16.62279912,1.009035976,16.26229019,1.014423593,7.417000317,0.998130107,18.39272405,1.009965974,19.07674642,1
24.61893714,1,4.288621839,0.989556298,0,1,7.83498873,0.980489954,16.99134759,1.010405703,16.57119268,1.013996537,7.610482538,0.993474577,18.8261528,1.009352883,19.38683522,1
18.8062342,1,-2.732667249,0.971682698,0,1,-1.851397172,0.9328246,12.40053564,0.981861917,17.25000927,1.005668068,-7.823713095,0.94447387,12.8927991,0.988830189,20.08898865,1
2.350690367,1,-5.102806878,0.98984826,0,1,-8.647526319,0.962124739,-8.007961192,0.9832785,-8.722856689,0.999920067,-9.481452483,0.977871163,-3.521331303,0.995779388,-8.722856689,1
24.48284429,1,4.233386623,0.989677265,0,1,7.616064243,0.980223444,16.88837852,1.010255916,16.51620604,1.014043279,7.640490034,0.993915306,18.68934893,1.009229431,19.33171869,1
2.445076515,1,-5.066344475,0.989961119,0,1,-8.434084709,0.962812427,-7.964597649,0.983221228,-8.730219602,0.999839032,-9.57304447,0.977396508,-3.426518794,0.995851443,-8.730219602,1
23.8340956,1,3.817072115,0.991080704,0,1,6.950390194,0.982563311,16.26944108,1.012559596,15.82202403,1.014595298,6.807987478,0.993195073,18.04801029,1.010517512,18.63600358,1
1.26724763,1,-5.569143756,0.988939585,0,1,-9.628698221,0.960335399,-9.146349122,0.982442398,-9.702771594,0.999403772,-10.17217096,0.976828986,-4.608644709,0.99512573,-9.702771594,1
18.99625723,1,-2.452119152,0.972626806,0,1,-1.199287769,0.935401424,12.41828033,0.982108467,17.26737001,1.005757846,-7.471971892,0.945808132,13.08726408,0.989570879,20.10609576,1
18.51516109,1,-2.710614993,0.972095403,0,1,-1.547272908,0.935292825,11.88153116,0.982025119,16.7306788,1.005726939,-8.076373176,0.943547401,12.60621354,0.989578487,19.56949186,1
1.420199843,1,-5.406875557,0.98951095,0,1,-9.378837915,0.961128774,-9.034261832,0.982422136,-9.504564212,0.999569137,-9.833798978,0.978017524,-4.455050296,0.995234122,-9.504564212,1
17.93993182,1,-2.992832209,0.971925498,0,1,-2.377332226,0.933690297,11.40039106,0.981861695,16.25011226,1.0056647,-8.24669926,0.943932579,12.02831045,0.989132491,19.08910115,1
-21.43802871,1,-15.27362548,0.891745294,0,1,-30.50836997,0.799239931,-33.67026154,0.899850466,-28.48265521,0.952398027,-27.2569615,0.848897959,-27.69511643,0.934720129,-25.48474329,1
-19.72559712,1,-14.91628441,0.894982902,0,1,-28.93255206,0.808588622,-31.89941078,0.899175941,-27.37165743,0.952260803,-27.33384326,0.845663995,-25.97340897,0.936102353,-24.37331311,1
1.815285198,1,-5.26466344,0.989824144,0,1,-8.848582481,0.962518097,-8.694307661,0.982569748,-9.303157245,0.999556534,-9.868724035,0.977324679,-4.058382707,0.995501275,-9.303157245,1
-20.1643321,1,-14.71739591,0.901842063,0,1,-28.73382437,0.818682729,-32.51740192,0.905173959,-27.45762817,0.955809729,-26.50671591,0.858242221,-26.3863601,0.939966169,-24.47042682,1
-18.27480642,1,-14.37089991,0.909754815,0,1,-27.65587375,0.83163104,-30.28593347,0.904803399,-25.8035391,0.958244455,-25.99590743,0.869383013,-24.48128807,0.9423114,-22.82393456,1
18.43788155,1,-2.898802816,0.971456573,0,1,-2.107074716,0.932883361,11.98635749,0.981823765,16.8358944,1.005653398,-8.178544717,0.943309442,12.52473311,0.988877953,19.67491523,1
2.190912602,1,-5.10077612,0.990014148,0,1,-8.749483852,0.962087136,-8.194514057,0.983095916,-8.797124981,0.999949104,-9.36537438,0.978626369,-3.681636024,0.995690348,-8.797124981,1
18.92542623,1,-2.537810239,0.972460564,0,1,-1.522318071,0.934219772,12.44320676,0.98201579,17.29254732,1.005723541,-7.444783836,0.946184978,13.01434326,0.989222265,20.13136998,1
-19.68697791,1,-14.67376124,0.902104684,0,1,-28.84553754,0.823595955,-31.78056017,0.906511573,-26.8826305,0.955578795,-26.17586229,0.853791692,-25.89861976,0.941531658,-23.89470658,1
24.43518676,1,4.155482357,0.990455217,0,1,7.7273028,0.983820543,16.80961195,1.014073993,16.31990505,1.014819011,7.225520162,0.991930692,18.65394572,1.011361377,19.13326377,1
24.88656928,1,4.321590922,0.992213199,0,1,7.863036142,0.986263441,17.40462602,1.013874224,16.84316409,1.015663369,7.634207774,0.997156824,19.10682796,1.011622912,19.65418208,1
1.531063231,1,-5.487557807,0.989023834,0,1,-9.434358787,0.960574658,-8.849670855,0.9827026,-9.478619343,0.999508551,-10.07542187,0.976778515,-4.343902264,0.995282172,-9.478619343,1
-24.37867605,1,-16.56733077,0.877480904,0,1,-33.1336589,0.784521435,-36.80815172,0.894908613,-31.59481774,0.946866896,-30.14526946,0.826513243,-30.66657311,0.930158468,-28.57937735,1
1.89077897,1,-5.135209333,0.990305228,0,1,-8.685840382,0.963087275,-8.656484461,0.982498833,-9.163217763,0.999696734,-9.560345254,0.978496729,-3.982589087,0.99555192,-9.163217763,1
18.63843595,1,-2.529355893,0.973045308,0,1,-1.559105347,0.935356327,12.06096487,0.982099148,16.91035773,1.005752095,-7.377593844,0.947084347,12.7293703,0.98955878,19.74909973,1
24.97995437,1,4.358991507,0.989866765,0,1,8.082631613,0.985191976,17.41713974,1.009619501,16.84247806,1.013071559,7.606069292,0.989896975,19.18987558,1.00982292,19.66069347,1
-18.66629453,1,-14.5332622,0.899293648,0,1,-28.03817838,0.815436422,-30.70561837,0.904518366,-26.34505516,0.95483467,-26.61056861,0.850202117,-24.89195786,0.939419458,-23.35480058,1
24.35810755,1,4.138338964,0.990689135,0,1,7.727578372,0.982971506,16.68370102,1.011785358,16.20992685,1.014413214,7.152269261,0.993544926,18.57104261,1.010347034,19.0244119,1
18.03651407,1,-2.772771705,0.972695536,0,1,-1.746589385,0.936399899,11.29484385,0.982075919,16.14417315,1.005742792,-8.101078483,0.944365584,12.12951373,0.989903539,18.98294143,1
-20.60697341,1,-15.16586839,0.891978364,0,1,-30.54599698,0.795656945,-32.42590783,0.90667475,-27.53440593,0.955500761,-26.8313582,0.853046036,-26.84856281,0.937031885,-24.54623778,1
17.14334906,1,-3.147170396,0.972531783,0,1,-2.681921623,0.935407671,10.41249335,0.981919947,15.26241377,1.005682274,-8.50891363,0.944036721,11.23487735,0.989657902,18.10135302,1
-23.20873497,1,-16.26974378,0.879610465,0,1,-32.54974367,0.783360616,-35.46254711,0.890226307,-30.46916,0.946716696,-29.52868433,0.83225874,-29.50917743,0.928313794,-27.45324075,1
23.77668225,1,3.852539631,0.990462907,0,1,6.997804525,0.981743896,16.15357693,1.010614515,15.78171099,1.013833721,6.902540372,0.992120242,17.98560288,1.009649037,18.59780607,1
17.89488485,1,-2.893381693,0.972403653,0,1,-2.047455914,0.935478186,11.21290061,0.98199529,16.06238976,1.00571311,-8.230816657,0.944016612,11.9863642,0.989649732,18.90124189,1
